grammatical	ungrammatical
ù ǔ c I i m E O a h b y c N u Z Y W U y	ù ǔ c I i m E O a h b y c N a Z Y W U y
ǔ T A v v Z è x d k c D ǎ v K W d A f q	ǔ T A v v Z è x d k c D ǎ v K W d c A f q
á n G ò z K N d c a j c ò e Z Q X w d K	á n G ò z K N d c a j c ò e a Q X w d K
ǎ H m c b à ó c ě a L d x á ó ě Z f a S	ǎ H m c b à ó c ě a L d x á ó c ě Z f a S
è ǔ i F y a N j S Y V c c X Y O a W k V	è ǔ i c F y a N j S Y V c c X Y O a W k V
ě a ě d C d ù à Z r W t T t t i è F c S	ě a ě d c C d ù à Z r W t T t t i è F c S
ó s I F N U g m ě T X P Y a b a c X à j	ó s I F N U g m ě T X P Y a b a c X b à j
ǒ W ǔ e m y O f ó H P c á P J s c c a R	ǒ W ǔ e m y O f ó H P c á a P J s c c a R
ú p B S ě U T m l c a P K M c ò z C ǔ ě	ú p B S ě U T m l c a P K M c ò z C ǔ ě a
B O O c G á t c N n ǎ ò U ó ú d c ó m f	B O O c G d t c N n ǎ ò U ó ú d c ó m f
C c o p W M f a N á c n F E M A X h ǒ y	C c o p W M f a N á c a F E M A X h ǒ y
D l k U ú c a J é I M x H D v x ǒ a b n	D l k U ú c a J é I M x H D v b x ǒ a b n
F O ò o ǔ ě j P u w W A k a x é b a K á	F O ò o ǔ ě j P u w W A k a x é b a K á b
G v F C I Z P K R g ǔ é a c V j o E K a	c G v F C I Z P K R g ǔ é a c V j o E K a
I V a Q I o ǔ g O Z y s f à F b a ò k à	I V a Q I o ǔ g O Z y s f à F b a b k à
K ó W z u C M c R n N d G ò H G c Z c F	K ó W z u C M c R n N d G ò H G c d c F
L c ò f p i ě k O c m w J v o a ò P W ǎ	L c ò f p i ě k a O c m w J v o a ò P W ǎ
N ù c m H S f ǎ M ǎ L u z V d E H t c X	N ù d c m H S f ǎ M ǎ L u z V d E H t c X
O I N d ù e y h G K b d Z w d N y a b ǒ	O I N d ù a e y h G K b d Z w d N y a b ǒ
P d O k G z Q W f à é I p N Y V L d c j	P d c O k G z Q W f à é I p N Y V L d c j
R ó v è t é q h g ò j H G a d C c D ú a	R ó v è t é q h g ò j H c a d C c D ú a
S Y n t ú S è a J ò O j b a K E Y n u T	S Y n t ú S è a J ò O j b a K E Y n u b
T t M a r c é N M x a c é N o B H c G ě	T t M a r c é N M x a c é N o B H c G a ě
V f ó B a n Y N t g b R A P a m è B a q	V f ó B a n Y N t g b R A P a m è B b a q
X ě p d J d I Q e U Q c N A H f f Z e C	X ě p d J c d I Q e U Q c N A H f f Z e C
Y c a d ò l h B n q D è D a N Y Q a z c	Y c a d ò l h B n q D è D c a N Y Q a z c
a ù T ǎ i ó W t i s é a h u R d ò D b U	a ù T ǎ b ó W t i s é a h u R d ò D b U
a K b E ù l G r à H o A O y l à a ù u y	a K b E ù l G r à H o A O y l à a b ù u y
a b y a K y q X K v é s B R ó t Q X O ě	a b y a K y q X K v é s B R ó t Q X O b
a x é d P ú é q b r a r Y y D v x ǎ r ú	a x é d P ú é q b r a r Y b y D v x ǎ r ú
c ě U ú a t E q ǎ A p T D v o u a ú Q H	c ě U ú a t E q ǎ c p T D v o u a ú Q H
c R a G K P ó b j V s C c j J w o q f c	c R a G K P ó b j V s C c j a J w o q f c
c o f C a V x S i x X c v A v ě è j R p	c o f C a V x S i x X c v a A v ě è j R p
d ú c ǎ ǔ n Y ù e G t f d T y P D A j W	d ú c ǎ ǔ n Y ù e G t f d c y P D A j W
d Y V G m á m G B s ǎ u p L d é n w U c	d Y V G m á m G B s ǎ u c L d é n w U c
d n n N t S X v h N Z ù é à d c Y J U A	d n n N t S X c h N Z ù é à d c Y J U A
e t J á v L J q R W y c q y d e c ě n á	e t J á v L J d q R W y c q y d e c ě n á
g Z ǒ l R Q é z a b D ǒ ó b w i n M G B	g Z ǒ l R Q é z a b D a ó b w i n M G B
h y c ù a Q x k ǎ ǔ c t T w T e ǒ à v U	h y c ù a Q x k ǎ ǔ c t T w a T e ǒ à v U
j d è Y k K ò ǎ l b d Z g c h f D f n N	j d è Y k c ò ǎ l b d Z g c h f D f n N
l E J L d I V c o P e Y L ǔ S c ǔ c f ò	l E J L d I V c o P e Y L ǔ S d ǔ c f ò
m b x k g V k Z H ò L F ò X a W l b r d	a b x k g V k Z H ò L F ò X a W l b r d
