step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.055813,-53.932830810546875,-53.9207878112793,soft_tsl2,32,0.001,40.19887161254883
10,0,41.01538,-53.871185302734375,-53.87385177612305,soft_tsl2,32,0.001,41.65660858154297
20,1,40.975826,-53.81071472167969,-53.82831954956055,soft_tsl2,32,0.001,41.00468826293945
30,1,40.93642,-53.750343322753906,-53.78306198120117,soft_tsl2,32,0.001,42.618621826171875
40,2,40.896736,-53.689598083496094,-53.737571716308594,soft_tsl2,32,0.001,40.419498443603516
50,3,40.857006,-53.628658294677734,-53.69190216064453,soft_tsl2,32,0.001,40.46371841430664
60,3,40.81719,-53.56745147705078,-53.646339416503906,soft_tsl2,32,0.001,39.16925048828125
70,4,40.777393,-53.50624084472656,-53.60081481933594,soft_tsl2,32,0.001,41.984962463378906
80,5,40.73733,-53.44447708129883,-53.5550537109375,soft_tsl2,32,0.001,40.024131774902344
90,5,40.697327,-53.3826789855957,-53.51001739501953,soft_tsl2,32,0.001,40.866119384765625
100,6,40.65696,-53.320098876953125,-53.464263916015625,soft_tsl2,32,0.001,42.12024688720703
110,6,40.616585,-53.25760269165039,-53.41849136352539,soft_tsl2,32,0.001,39.370758056640625
120,7,40.576298,-53.194862365722656,-53.373046875,soft_tsl2,32,0.001,41.17425537109375
130,8,40.53583,-53.1318244934082,-53.327415466308594,soft_tsl2,32,0.001,39.581241607666016
140,8,40.495358,-53.068817138671875,-53.281700134277344,soft_tsl2,32,0.001,40.37462615966797
150,9,40.45509,-53.00593566894531,-53.23649597167969,soft_tsl2,32,0.001,41.0355224609375
160,10,40.414696,-52.94275665283203,-53.19131088256836,soft_tsl2,32,0.001,41.07676315307617
170,10,40.37436,-52.87948226928711,-53.146297454833984,soft_tsl2,32,0.001,39.304664611816406
175,10,40.35434,-52.84798812866211,-53.12423324584961,soft_tsl2,32,0.001,41.0029182434082
