grammatical	ungrammatical
ù a a a a a a B A M A v t Q m m W W w T ó	a a a a a a B A M A v t Q m m W W w T ó
A a a a a a u B a q B ò G K n D Q R w ò W	a a a a a u B a q B ò G K n D Q R w ò W
J a a a a a é f ó F H F M l I V N T ǒ b è	a a a a a é f ó F H F M l I V N T ǒ b è
V a a a a a r O A O f M j è K o L ǎ ǎ S s	a a a a a r O A O f M j è K o L ǎ ǎ S s
i a a a a a è h u ǒ è i r h K ǎ à ǔ j f c	a a a a a è h u ǒ è i r h K ǎ à ǔ j f c
v a a a a a l T K ǎ L e u i C M O M H m l	a a a a a l T K ǎ L e u i C M O M H m l
ò a a a a k O G F i u g A a ò ǔ t N h u	a a a a a k O G F i u g A a ò ǔ t N h u
K a a a a d a h k y K ǎ m I s H L ù E á	a a a a a d a h k y K ǎ m I s H L ù E á
V a a a a J l v e v c o z O N d e H é g	a a a a a J l v e v c o z O N d e H é g
a ò a a a a C g n D i ó T á ù ǎ q k E D d	a a a a a C g n D i ó T á ù ǎ q k E D d
a J a a a a w à é J à b P á D p D l V f ó	a a a a a w à é J à b P á D p D l V f ó
a X a a a a Q p v J z ú á c v U à ǒ á O O	a a a a a Q p v J z ú á c v U à ǒ á O O
a m a a a a I z S W h j ù S Z C w ǔ p q a	a a a a a I z S W h j ù S Z C w ǔ p q a
a z a a a a z J á G V D i I ù T O M ù v Q	a a a a a z J á G V D i I ù T O M ù v Q
a A a a a ě K ǒ T ǎ g D N A p q x Y b w	a a a a a ě K ǒ T ǎ g D N A p q x Y b w
a L a a a a ú Q T f H S w à c à S R ú ó	a a a a a a ú Q T f H S w à c à S R ú ó
a Z a a a X t L r K B ě ǔ D k Y S ǔ n H	a a a a a X t L r K B ě ǔ D k Y S ǔ n H
a a A a a a V U ě S r T s Y ò q v W J j y	a a a a a V U ě S r T s Y ò q v W J j y
a a M a a a u e g à m ǔ X K à á ú T J o ǔ	a a a a a u e g à m ǔ X K à á ú T J o ǔ
a a Y a a a q á J c V N i E e c i j b l K	a a a a a q á J c V N i E e c i j b l K
a a j a a a d l c à t X à ǔ t F a à x à ú	a a a a a d l c à t X à ǔ t F a à x à ú
a a z a a a K w Y e a C ǒ u f R K ǎ d B j	a a a a a K w Y e a C ǒ u f R K ǎ d B j
a a ú a a ǒ J à s J C o n ú h b ò C L X	a a a a a ǒ J à s J C o n ú h b ò C L X
a a M a a n r G ǒ V ù w M ǔ E s Q U ú ǒ	a a a a a n r G ǒ V ù w M ǔ E s Q U ú ǒ
a a Y a a l ú Z k J c P N J N E m ǒ g W	a a a a a l ú Z k J c P N J N E m ǒ g W
a a a ú a a X ǎ k à E E K n ǒ à g ě A F B	a a a a a X ǎ k à E E K n ǒ à g ě A F B
a a a M a a E R k ú T g ò ò V ù ù T i S è	a a a a a E R k ú T g ò ò V ù ù T i S è
a a a b a a r l R P D I s h R q O s u J Q	a a a a a r l R P D I s h R q O s u J Q
a a a m a a A a O w x Y ǒ j à s i ù Z ě L	a a a a a A a O w x Y ǒ j à s i ù Z ě L
a a a z a a Z ǎ Q k u e R E l ǒ v W ò b z	a a a a a Z ǎ Q k u e R E l ǒ v W ò b z
a a a ǒ a Q ǎ s z ě R é l à Q l c é t I	a a a a a Q ǎ s z ě R é l à Q l c é t I
a a a N a p I ǔ H b è E z l ǒ ǔ D A ǔ t	a a a a a p I ǔ H b è E z l ǒ ǔ D A ǔ t
a a a Z a é s X Y C y a U ó é z O a ǎ Z	a a a a a é s X Y C y a U ó é z O a ǎ Z
a a a a ǒ a j z ú m d I A é ě A o z ú k s	a a a a a j z ú m d I A é ě A o z ú k s
a a a a J a ě a à Q f e ù q v W X à n ǒ t	a a a a a ě a à Q f e ù q v W X à n ǒ t
a a a a T a C p R v Q Q N y R ú ě à C v j	a a a a a C p R v Q Q N y R ú ě à C v j
a a a a g a T b q r ǒ h j d P B K W U l á	a a a a a T b q r ǒ h j d P B K W U l á
a a a a s a a B e G A k d à é w ú ǒ M u S	a a a a a a B e G A k d à é w ú ǒ M u S
a a a a é a D P I n l y m k N è f e P o	a a a a a a D P I n l y m k N è f e P o
a a a a G G e P ó à à g t E b i K i P O	a a a a a G e P ó à à g t E b i K i P O
a a a a T j v z f R H A Q X o g l ǎ L s	a a a a a j v z f R H A Q X o g l ǎ L s
a a a a h é M á G ǎ u J D q b g o d t v	a a a a a é M á G ǎ u J D q b g o d t v
a a a a v C A j A ú t r é è A h á h H ù	a a a a a C A j A ú t r é è A h á h H ù
a a a i a ú w I o b C ǎ W l m c c t è h	a a a a a ú w I o b C ǎ W l m c c t è h
a a a u a k P a e T z S M O G e p h x W	a a a a a k P a e T z S M O G e p h x W
a a h a a ě W g B D c h s Z M r I G X m	a a a a a ě W g B D c h s Z M r I G X m
a a s a a j I N a D w c à O a é d R s f	a a a a a j I N a D w c à O a é d R s f
a h a a a T r D ú O H I à P X x P Z a b	a a a a a T r D ú O H I à P X x P Z a b
a w a a a A y u ǒ a ú k o U i Y ú v P c	a a a a a A y u ǒ a ú k o U i Y ú v P c
m a a a a n I y W p ù á F t T L F Y Q p	a a a a a n I y W p ù á F t T L F Y Q p
ù a a a a a K k g O D P ù à F c L ǒ I f Z q	a a a a a K k g O D P ù à F c L ǒ I f Z q
