step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.0645,-53.93912124633789,-53.93841552734375,soft_tsl2,32,0.001,40.70407485961914
10,0,41.025898,-53.885799407958984,-53.8844108581543,soft_tsl2,32,0.001,41.773406982421875
20,1,40.98765,-53.832698822021484,-53.83122634887695,soft_tsl2,32,0.001,41.533103942871094
30,1,40.949417,-53.77956008911133,-53.77782440185547,soft_tsl2,32,0.001,40.79157257080078
40,2,40.91162,-53.72644805908203,-53.725162506103516,soft_tsl2,32,0.001,39.905548095703125
50,3,40.87348,-53.673431396484375,-53.67182922363281,soft_tsl2,32,0.001,40.965003967285156
60,3,40.834965,-53.620384216308594,-53.61790466308594,soft_tsl2,32,0.001,39.52799606323242
70,4,40.796593,-53.567230224609375,-53.564048767089844,soft_tsl2,32,0.001,41.737030029296875
80,5,40.75777,-53.51358413696289,-53.509525299072266,soft_tsl2,32,0.001,41.49837875366211
90,5,40.719677,-53.46024703979492,-53.45637512207031,soft_tsl2,32,0.001,40.16279602050781
100,6,40.681393,-53.406837463378906,-53.40256881713867,soft_tsl2,32,0.001,38.53601837158203
110,6,40.642876,-53.35332107543945,-53.34841537475586,soft_tsl2,32,0.001,40.88151550292969
120,7,40.60456,-53.29973220825195,-53.29471969604492,soft_tsl2,32,0.001,41.44270324707031
130,8,40.565956,-53.2461051940918,-53.24033737182617,soft_tsl2,32,0.001,40.610286712646484
140,8,40.5271,-53.192466735839844,-53.185279846191406,soft_tsl2,32,0.001,39.9275016784668
150,9,40.488724,-53.13859176635742,-53.13125228881836,soft_tsl2,32,0.001,38.953773498535156
160,10,40.45034,-53.085086822509766,-53.07709503173828,soft_tsl2,32,0.001,40.00457000732422
170,10,40.41225,-53.03156661987305,-53.02351379394531,soft_tsl2,32,0.001,39.566036224365234
175,10,40.393375,-53.0050163269043,-52.996978759765625,soft_tsl2,32,0.001,41.0931510925293
