grammatical	ungrammatical
ù ù ǔ è z a Z K u á t s ó V H ù ǒ c H T	ù ù ǔ è z a Z K u á t s ó V b H ù ǒ c H T
ǔ ú B e è B u Y á J r p S h P U j à k b	ǔ ú B e è a B u Y á J r p S h P U j à k b
á O H f á R D Z y D m r h C b C J g Q P	á O H f á R a D Z y D m r h C b C J g Q P
à X q P I j ò D X f U k é N P b Y B ú M	a X q P I j ò D X f U k é N P b Y B ú M
ǎ z K é t Q q w p b d a W O x N P n G v	ǎ z K é t Q q w p b d a W O x N P b G v
è G è I r Y H G K W P b s è Y H N è V q	è G è I r Y H a G K W P b s è Y H N è V q
ě P n r U a U H p ǔ Z N à v p n Z g v h	ě P n r U a U H p ǔ Z N à b p n Z g v h
ó b k Y a w R Z N m ú y o H w ǔ s r l E	a ó b k Y a w R Z N m ú y o H w ǔ s r l E
ò r N n a V B a a f g K r p ě f x s V ù	ò r N n a V B a a f g K r p ě f x b V ù
ú è O t b b r c F ǎ ò ò E p c E M s W U	a è O t b b r c F ǎ ò ò E p c E M s W U
A T è m ǔ F e ú ú j F w b C x b b ó ě w	A T è m ǔ F e ú ú j a w b C x b b ó ě w
B b Y k v h ǔ ò d J ǔ é ǎ d ě ǎ C h Q G	a B b Y k v h ǔ ò d J ǔ é ǎ d ě ǎ C h Q G
C x D N S ù i j j e é e u B ǎ a T M X p	C x D N S ù i j j e é e u B ǎ a T M b X p
E B F S p b ǒ i n j r á ò R X é g ú h è	E a F S p b ǒ i n j r á ò R X é g ú h è
F G é è z f ǎ X Q F R n m o b p O ǔ w j	F G é è z f ǎ X Q F R n m o a b p O ǔ w j
G a z n T O p j L N o Y U ě e o j á è h	G a z n T O p j L N o Y b U ě e o j á è h
H u ǔ l J q R é u d N D I B m ò K à P b	H u ǔ a l J q R é u d N D I B m ò K à P b
J ǒ l s W ú F z x v ě a à ù D L P à q à	J ǒ l s W ú F z x v ě a à ù b L P à q à
K U ú Q o s Y n b O ǒ z b k V p s R Y q	K U ú Q o s Y n b O ǒ a b k V p s R Y q
L f q W v k o ě ù l D Y h B a U m f w ǔ	L f q W v k o ě ù l D Y h B a U m f w ǔ b
N ǒ c V r ǎ p F J X v x B f u ǔ b w T A	a ǒ c V r ǎ p F J X v x B f u ǔ b w T A
O a G u ò v n s à u P G P d y D T g Q A	O a G u ò b v n s à u P G P d y D T g Q A
P x W a M ǔ J ò X P g á h L ó Z y f I C	P x W a M ǔ J ò X P g á h L ó Z y f I b C
R Q F K r o z x a h R S a Z f h ú d y g	R Q F K r o z x a h R S b Z f h ú d y g
S d D G z w J m U é r Y P Q b L y o ǔ M	S a D G z w J m U é r Y P Q b L y o ǔ M
U é q é o u I ǎ T D F I á c U s b x V R	U é q é o u I ǎ T D F I á a U s b x V R
V I T O H R h p a o U e ǎ j X M h o à g	V I T O H R h p a o U e b j X M h o à g
W V a Q J z J è P F ě o X o d v C ǔ N K	W V a Q J z J è P F ě o X o d v b C ǔ N K
X v u j m i V I ó K à b i v r ò e h K R	a v u j m i V I ó K à b i v r ò e h K R
Z S T p m l ǒ D è X h Y q N b é r o ǒ Q	Z S T p m l ǒ D è X h Y a N b é r o ǒ Q
a E a à R v á m O m y ě e K c Q P n X k	a E a à R v á m O m y ě e K c Q b n X k
a f Z S n ó L g y C q ù V W R x ǔ n i Y	a f Z S b n ó L g y C q ù V W R x ǔ n i Y
b F S k Q W U i v ǔ O ó S j L F p R T à	a b F S k Q W U i v ǔ O ó S j L F p R T à
d T Q o w S M m á X a d m O a Z u Q M w	d T Q o w S M m á X a d m O a Z u Q M w b
e n w l k b H k Y ǔ X N n m D M c d B à	e a n w l k b H k Y ǔ X N n m D M c d B à
