step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.04145,-53.89457321166992,-54.562095642089844,soft_tsl2,32,0.001,41.22787094116211
10,0,40.99955,-53.8170166015625,-54.48899459838867,soft_tsl2,32,0.001,40.00929260253906
20,1,40.958096,-53.74057388305664,-54.416873931884766,soft_tsl2,32,0.001,41.313201904296875
30,1,40.916603,-53.66366195678711,-54.34437561035156,soft_tsl2,32,0.001,41.151859283447266
40,2,40.874706,-53.58613586425781,-54.27131652832031,soft_tsl2,32,0.001,39.7088737487793
50,3,40.83275,-53.508174896240234,-54.19791030883789,soft_tsl2,32,0.001,40.63777160644531
60,3,40.790565,-53.42939758300781,-54.12382507324219,soft_tsl2,32,0.001,41.6192741394043
70,4,40.74793,-53.34977340698242,-54.04896926879883,soft_tsl2,32,0.001,40.05949401855469
80,5,40.705227,-53.269474029541016,-53.973567962646484,soft_tsl2,32,0.001,40.79709243774414
90,5,40.66238,-53.1888313293457,-53.897865295410156,soft_tsl2,32,0.001,39.7655029296875
100,6,40.619347,-53.107303619384766,-53.821441650390625,soft_tsl2,32,0.001,39.795562744140625
110,6,40.57606,-53.0250244140625,-53.74441909790039,soft_tsl2,32,0.001,40.19879150390625
120,7,40.532738,-52.942840576171875,-53.6674919128418,soft_tsl2,32,0.001,40.77915954589844
130,8,40.489292,-52.86003112792969,-53.590030670166016,soft_tsl2,32,0.001,39.55649948120117
140,8,40.445866,-52.77695846557617,-53.512386322021484,soft_tsl2,32,0.001,38.91605758666992
150,9,40.40246,-52.692935943603516,-53.43404769897461,soft_tsl2,32,0.001,39.48835754394531
160,10,40.358868,-52.60874938964844,-53.355567932128906,soft_tsl2,32,0.001,40.21356201171875
170,10,40.31502,-52.52372741699219,-53.276485443115234,soft_tsl2,32,0.001,39.564693450927734
175,10,40.293236,-52.4814453125,-53.237117767333984,soft_tsl2,32,0.001,41.31117248535156
