step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.044304,-54.07402420043945,-53.740657806396484,sp2,32,0.001,41.33656692504883
10,0,40.66153,-53.28090286254883,-53.44819641113281,sp2,32,0.001,39.941307067871094
20,1,40.306515,-52.525753021240234,-53.19470977783203,sp2,32,0.001,40.261268615722656
30,1,39.977814,-51.80995559692383,-52.97502517700195,sp2,32,0.001,40.384334564208984
40,2,39.673313,-51.12961196899414,-52.78666687011719,sp2,32,0.001,39.49644088745117
50,3,39.39199,-50.48534393310547,-52.627601623535156,sp2,32,0.001,39.59300994873047
60,3,39.131523,-49.86892318725586,-52.497859954833984,sp2,32,0.001,38.41255187988281
70,4,38.891468,-49.290283203125,-52.38862991333008,sp2,32,0.001,37.523231506347656
80,5,38.670517,-48.74010467529297,-52.30363464355469,sp2,32,0.001,36.80972671508789
90,5,38.46686,-48.21501541137695,-52.24167251586914,sp2,32,0.001,36.11459732055664
100,6,38.278885,-47.71876525878906,-52.19471740722656,sp2,32,0.001,36.25948715209961
110,6,38.103947,-47.249874114990234,-52.158599853515625,sp2,32,0.001,36.561614990234375
120,7,37.944054,-46.80284881591797,-52.141197204589844,sp2,32,0.001,36.98093795776367
130,8,37.79704,-46.375282287597656,-52.140411376953125,sp2,32,0.001,36.1732177734375
140,8,37.66188,-45.968448638916016,-52.152217864990234,sp2,32,0.001,35.75902557373047
150,9,37.53612,-45.58308410644531,-52.169315338134766,sp2,32,0.001,36.88142776489258
160,10,37.419598,-45.21588134765625,-52.19432830810547,sp2,32,0.001,34.51262664794922
170,10,37.311108,-44.86891555786133,-52.22214126586914,sp2,32,0.001,34.49876403808594
175,10,37.261776,-44.700748443603516,-52.24356460571289,sp2,32,0.001,34.417816162109375
