step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.07726,-53.96914291381836,-54.501075744628906,sl2,32,0.01,42.80144500732422
10,0,40.04942,-52.13149642944336,-52.89575958251953,sl2,32,0.01,40.33387756347656
20,1,39.189854,-50.53195571899414,-51.5217170715332,sl2,32,0.01,38.279930114746094
30,1,38.50365,-49.184505462646484,-50.388179779052734,sl2,32,0.01,38.27269744873047
40,2,37.983524,-48.0836296081543,-49.492156982421875,sl2,32,0.01,34.052833557128906
50,3,37.612774,-47.2153205871582,-48.80948257446289,sl2,32,0.01,35.00724411010742
60,3,37.360153,-46.538265228271484,-48.29872512817383,sl2,32,0.01,32.259605407714844
70,4,37.210667,-46.028053283691406,-47.94365310668945,sl2,32,0.01,33.89518737792969
80,5,37.125057,-45.64351272583008,-47.6884765625,sl2,32,0.01,32.27629089355469
90,5,37.072315,-45.348731994628906,-47.493247985839844,sl2,32,0.01,31.75658416748047
100,6,37.05482,-45.11635971069336,-47.356040954589844,sl2,32,0.01,33.40837478637695
110,6,37.053474,-44.932708740234375,-47.25169372558594,sl2,32,0.01,32.86168670654297
120,7,37.065582,-44.785518646240234,-47.17201614379883,sl2,32,0.01,31.305761337280273
130,8,37.071793,-44.655208587646484,-47.09466552734375,sl2,32,0.01,32.86158752441406
140,8,37.069965,-44.53528594970703,-47.01579666137695,sl2,32,0.01,30.552234649658203
150,9,37.08101,-44.437557220458984,-46.96181106567383,sl2,32,0.01,32.47134780883789
160,10,37.09162,-44.3480110168457,-46.90673828125,sl2,32,0.01,33.37664794921875
170,10,37.092464,-44.26313400268555,-46.840579986572266,sl2,32,0.01,31.718658447265625
175,10,37.09548,-44.22356414794922,-46.81414794921875,sl2,32,0.01,30.56414222717285
