grammatical	ungrammatical
ù à u è a a x a á t á a é W a y l V a Y	ù à u è a a x a á t á ǎ é W a y l V a Y
ǔ w I f t a C C a a a K á a a K b j ù Q	ǔ w I f t a C h C a a a K á a a K b j ù Q
à a N a o a a ǒ x è U ǒ U a a F V c T n	à a N a o a a ǒ x è U ǒ U f a F V c T n
é D X r h X ò ǎ t X A F a a a ǒ a a a á	é D X r h X ò ǎ t X A F Y a a ǒ a a a á
è a a a ě X a M n á ó Q E à m ǔ a a C P	è p a a ě X a M n á ó Q E à m ǔ a a C P
ó O a M á a ú C ě v a F a R Z a D R r a	ó O a M á a ú C ě v G F a R Z a D R r a
ǒ é y ù c a a é J q U a U ě a Z a a u q	ǒ é y ù c a a é J q U a U ě a Z C a u q
ú t r è a D N a a a V R J a a ú G ù J á	ú t r è a D c N a a a V R J a a ú G ù J á
B O a R r W R a a a o N ǒ J a á G a x q	B O a R r W R a a a j N ǒ J a á G a x q
D I N N v ó L a è p S a p U a a R H a a	D I N N v ó L a è p S a p U a a R H a c
E x a F a a O K a a I ó x R a ě ǔ p z c	E x a F a a O K a r I ó x R a ě ǔ p z c
G a a a Q ě y a X I Z B a T ǔ O Z n a D	G a a a Q ě y A X I Z B a T ǔ O Z n a D
I Z x o ù v a ù Q a T a P a V V a w a X	I Z x o ù v a ù Q a T e a P a V V a w a X
K á ǒ ě ù P r a l a ǎ K a é a a a H I D	K á ǒ ě ù P r a l a ǎ K a é ù a a H I D
L a s W a a l D a t C W ó ǎ N a D N à a	L H s W a a l D a t C W ó ǎ N a D N à a
N B s Q F ò x R a C ú a E a a p m a ǒ a	N B s Q F ò x R a C ú a E a a p m i ǒ a
O a o a a a a w à a Q l T à G b l x m t	O a o a o a a w à a Q l T à G b l x m t
Q a r a a n E t I a W à a W V J p K a O	Q a r a a n E t I a W à a W V J p K q O
S a J ú A R a ù a n G M C a a y E a C E	S a J i ú A R a ù a n G M C a a y E a C E
T s a a é a a ú a v M S q T X x a h C k	T s a a é a a ú a v M S q T X x O h C k
