grammatical	ungrammatical
ù ù y A P e F è e u y è z H ě S Y n i b	ù ù y A P e f è e u y è z H ě S Y n i b
ǔ I o E f e a d R O L i u J F d ǔ u M w	ǔ I o E f e f d R O L i u J F d ǔ u M w
á h L o z H g g J ǎ Q j p d a F a ó d g	á h L o z H g g J ǎ Q j p c d a F a ó d g
ǎ ù h e s g á ǒ C U K k ǔ ǒ u m o b a ó	ǎ ù h e s g á ǒ C U K k ǔ ǒ u m a b a ó
é C D N Z à U q M ó à d D f g g b ó G W	é C D N Z à U q M ó à d D e f g g b ó G W
è O g s N j e n ù T T G è y c O g P f w	è O g s N j e n ù T T G è y c d O g P f w
ě V z Q R e b ě p H r ě M x G B u b J ó	ě V z Q R e a b ě p H r ě M x G B u b J ó
ó m c k J x w X ě ú s Y ě ù I e ǒ u m ú	ó m c k J x w X ě ú s Y ě ù I e f u m ú
ǒ è q s W I l M à u Y v d f G s e á á c	ǒ è q s W I l M à u Y v d f G s e f á á c
ú b k E M m I r a Q L à u S q ò é T Y y	a b k E M m I r a Q L à u S q ò é T Y y
A p p ǔ c F t A W x ě c á d v y ǒ ǎ j q	A p p ǔ c F t A W x ě c c d v y ǒ ǎ j q
C è c K v à ǔ T a R Q r q à F D G P y Y	C è c K v à ǔ T a b Q r q à F D G P y Y
D a ǔ E V á m m E r k n i R Q ǔ y n U F	D a b E V á m m E r k n i R Q ǔ y n U F
E s g k N P w A d u t á Y p ù t a U C h	E s g k N P w A d u t á Y p ù t a b C h
G é T W R ó p G c R f C T v X B L E P o	G é T W R ó p G c d R f C T v X B L E P o
H L k i J L s c n A g b v B j l Q U q ù	H L k i J L s c d n A g b v B j l Q U q ù
I u P U x y ò x A t z j i O M X d V n b	I u P U x y ò x A t z j i O M c d V n b
K Q T i A W b ù u Q W á c N a ǔ k f c r	K Q T i A W b ù u Q W á c N a b ǔ k f c r
L i e R è c n h s P m W w E t M a C d W	L i e R è c d n h s P m W w E t M a C d W
N ó U X Z b J F ě ǔ w f p f ó ó o d p ù	N ó U X Z b J F ě ǔ w f p e f ó ó o d p ù
O Q j ǒ k c m O k k Z j t ù f u U w R h	O Q j ǒ k c m O k k Z j t e f u U w R h
P i y a q J a f Z ě t x o j O w é o z p	P i y a q J e f Z ě t x o j O w é o z p
R E K e k a c j v d H I à è Y h I t M b	R E K e k a c d j v d H I à è Y h I t M b
S c A H G s ú f c q Y y p ò c t à t n P	S c A H G s ú e f c q Y y p ò c t à t n P
U á T G h c L k y ǒ u S s ú h U J a e M	U á T G h c L k y ǒ u S s ú h U J a e f M
V S C a P t A d b U a A C n G u ǎ á j e	V S C a P t A d b U a b C n G u ǎ á j e
W f H k S r L e S à T ù Z à L c o è Y J	W f H k S r L e S à T ù Z à L c d o è Y J
Y ě y L C x n I á p L v ǔ m A ù Q ǔ n d	Y ě y L C x n I á p L v ǔ m A ù Q ǔ c d
Z S ó p P y f F C E q K q H Q A ǔ K b ó	Z S ó p P y e f F C E q K q H Q A ǔ K b ó
a W g i b M k i E N r M G K Z ě v D O ǒ	a W g a b M k i E N r M G K Z ě v D O ǒ
b P b a à á s d s ú ú E x W D K I p F q	b P b a à á s c d s ú ú E x W D K I p F q
c P c s ù K V j V y ě u I d ò s j d H g	c d c s ù K V j V y ě u I d ò s j d H g
d S h Q w è C V F f x e ǒ E h L y ǒ y F	d S h Q w è C V F f x e f E h L y ǒ y F
e Y F ě C K X Y h Y x L Z P l é D W l t	e f F ě C K X Y h Y x L Z P l é D W l t
f O w ù O u G X C J l z Z a d b N V M A	f O w ù O u G X C J l z Z a b b N V M A
g f B O i M c ù e a F q G F a s ǔ ǔ y j	g f B O i M c ù e a F q G F a b ǔ ǔ y j
i A ù L è b é H h T O T G g u D o ě E n	i A ù L è a b é H h T O T G g u D o ě E n
j f P G n ó U p t p ú é y L R K H U m á	e f P G n ó U p t p ú é y L R K H U m á
k x g v y m G é i V J j a N g ù z à N ó	k x g v y m G é i V J j a b N g ù z à N ó
m ù q o n p w d J B ó V á o ǎ e Y i B Z	m ù q o n p w d J B ó V á o ǎ e f i B Z
n X R ú G ě n o F é ǒ d L L J k G f k X	n X R ú G ě n o F é ǒ d L L J k e f k X
o a ǎ a Z n ǒ z Y e G L w l l i m b A á	o a ǎ a Z n ǒ z Y e G L w l l i a b A á
p o S K c g d E e B Q t ú ǔ e a ě á r G	p o S K c d E e B Q t ú ǔ e a ě á r G
r ǔ d s á ò I W e ó z a X i á v v è Z é	r ǔ d s á ò I W e f z a X i á v v è Z é
s X m K s D a E d O K n à C r Y Z y k O	s X m K s D a E c d O K n à C r Y Z y k O
t h i I K U i f g w S N W K h ǎ Y S s z	t h i I K U e f g w S N W K h ǎ Y S s z
u t k N á ò á j r S e ǎ R A ǒ H t x S à	u t k N á ò á j r S e f R A ǒ H t x S à
w ò k d Z ǔ ò j Q q J V k o o Q r ǎ c V	w ò k c d Z ǔ ò j Q q J V k o o Q r ǎ c V
x b s A T á h f m B O á C ò h o f L n d	x a b s A T á h f m B O á C ò h o f L n d
y s d ǒ u a Y á á c è f L M C E s ǎ Q à	y s d ǒ u a b á á c è f L M C E s ǎ Q à
ù ǔ c k w t w i ò F g e S i S U j e d ě ǔ	ù ǔ c k w t w i ò F g e f S i S U j e d ě ǔ
