grammatical	ungrammatical
ù ù ǔ J y Y K I z U q T y O é D y o p U	ù ù ǔ J y Y K I z U q T y g é D y o p U
ǔ D v M é s t Y w E S é U l M l D m ǒ a	ǔ D g M é s t Y w E S é U l M l D m ǒ a
á H e x q ò J v c K L U è G F ó W f P w	á H e x q ò J v c K L U è G F ó g W f P w
à Z N q x L R q P f h n p B Y ù A V B t	à Z g q x L R q P f h n p B Y ù A V B t
ǎ o k e ò ú h L p á d q k f o O w Y u Z	ǎ o k e ò ú h g p á d q k f o O w Y u Z
è ò G H à r ě à C S r é q O d D S O s l	è ò G H à r ě à g C S r é q O d D S O s l
ě N Y f p Q T ǔ ó Y ò a ě V r w z H ó a	ě N Y f p Q T g ǔ ó Y ò a ě V r w z H ó a
ó j ù F o ǒ G G ú G K è b I y ò è p ò ǒ	ó j g F o ǒ G G ú G K è b I y ò è p ò ǒ
ò y F B L h ó b i ǒ l N q ǔ U ǔ F J d K	ò y F B L h ó b i ǒ l N q ǔ U ǔ g F J d K
ú é O L é H ǔ U s ǒ D K E b f ò M L B p	ú g é O L é H ǔ U s ǒ D K E b f ò M L B p
A E w D e T H F ù v V è à E à W é ǔ V B	A g E w D e T H F ù v V è à E à W é ǔ V B
B W p U W r o m T U P ǎ W O X ù L t B H	B W p U W r o m T U P ǎ W O X ù g t B H
C p D K t m ú F r z i i f Z á s P t n t	C p D K t m ú F r z i i f Z á s g P t n t
E ě n ó t P ù D J T x e T V j i J N H q	E g n ó t P ù D J T x e T V j i J N H q
F W y F h s c ó T W H i q K H v m m a P	F W y F h s c ó T W H i g K H v m m a P
G x n X X r l ǎ h P d I ó f L A F ò X K	G x n X X r l ǎ h P d I ó f L A F ò X g
I ě U K V K ǒ q v v D J à K n G à è z W	I ě U K g V K ǒ q v v D J à K n G à è z W
J G o T T é à ò è H I V Y h k ò H ú w K	J G o T T é à ò è H I V Y h k ò g H ú w K
K f C t a ǎ t A v ě á T s Y s ǔ Y M d Y	K f C t a ǎ g A v ě á T s Y s ǔ Y M d Y
M ě s u r w U T T W A I t l ò ù ó J X ǒ	M ě s u r w U T T W A I t l ò ù g J X ǒ
N U p z P F y S I S ó G l V ò Q M b I G	N U p z P F y S I S ó G l V ò g M b I G
O d à D O d p u S a W Y O T b G e Y A p	O d à D O d p u S a W Y O T b G e Y A g p
P h X q H w ǔ h j t è p b T q ù é c i f	P h X q H w ǔ h j t è p b g T q ù é c i f
Q x I T U ě i S Z x B k i è U ǎ v M d à	Q x I T U ě g i S Z x B k i è U ǎ v M d à
S S b l a X R ǎ T r S t u L o F T ú q v	S S b l a X g ǎ T r S t u L o F T ú q v
T a r u h ǔ D i i p y G Q q K h c V v f	T a r u h g D i i p y G Q q K h c V v f
U q ò R w T n D m c e ò E y k b M o R V	U q ò R w T n D g m c e ò E y k b M o R V
V n o W o m x s ú D o d n h b C O ǎ à i	V n o W o m x s ú D o d g n h b C O ǎ à i
X ú á e d á b ò u n U h T N l H n ǎ ú ú	X ú á e d á b ò u n U h T N g H n ǎ ú ú
Y W w d ǔ b S z Z o i y q X U a w p f m	Y W w d ǔ b S z Z o i y q X U a w p f m g
Z m E ù q P E Z ò M c p ǒ ò D O K ǎ H k	Z m E ù q g P E Z ò M c p ǒ ò D O K ǎ H k
b ǎ w c h y h ú w a B ú o ǎ v b R h c n	b ǎ w c h y h ú w a B g o ǎ v b R h c n
c T J I C h i u y y ǎ e y Q ǔ m a J o W	c T J I C h i u y y ǎ e y g Q ǔ m a J o W
d h ú á t H ú X A p P G ǒ p t k a é N c	d h ú á t H ú X A p g G ǒ p t k a é N c
e v m V S a I ǎ Q o U n ǔ Y h k ǔ é k j	e v m V S a I ǎ g o U n ǔ Y h k ǔ é k j
