grammatical	ungrammatical
ù ù a E ě a à l F n a a t U M a V y ó W	a ù ù a E ě a à l F n a a t U M a V y ó W
ǔ g q P Y k C a é a J a é a T a m v ù Z	ǔ g q P Y k C a é a J a é a a T a m v ù Z
à a è o a A ě ě a á A q a a C h a ě E M	à a è o a A ě ě a á A q a a C ǎ a ě E M
ǎ u t à è a a E a B u l F S X a a U á S	ǎ u t a à è a a E a B u l F S X a a U á S
è Y r a a a p a ò ǔ a g à i d O K ǎ w ě	è Y r a a a a p a ò ǔ a g à i d O K ǎ w ě
ě u a a D ó J a E v a d a ǔ r a n L ǒ S	ě u a a D ó J a E v a è a ǔ r a n L ǒ S
ò P é n C p a a à D a N U W w E a T a i	ò P é n C p a a à D a N U W w E a T a a i
ú ǎ s a a H a a j a W R L l x I ǔ x Y y	ú ǎ s a a H a a a a W R L l x I ǔ x Y y
A g ú k E a y V z a a ù a U U P S a G Q	A g ú k E a y V z a a ù a U U a S a G Q
C ò i H z a a U P a z ù V B a X S Q m a	C ò i H z a a U P a a z ù V B a X S Q m a
D q M v f b é C a ó o S a s a ě R a K a	D q M v f b é C a ó o S a s a ě R a a K a
F W a r a L e X a J Q x o q a a G à Y a	F W a r a L V X a J Q x o q a a G à Y a
G v a à n p p a N ǎ y a w a s ù P U a n	G v a a à n p p a N ǎ y a w a s ù P U a n
I U a ǎ H O N V u ò a n C è a a a h á a	I a a ǎ H O N V u ò a n C è a a a h á a
K F ú a a ò X ù ú r a A á a è a s t é y	K F ú a a ò X a ú r a A á a è a s t é y
L o X a S i é L a ǎ q a A y a Z a n Y x	L o X a S a é L a ǎ q a A y a Z a n Y x
N L a v a a w x ú ǒ N a w a O e O N n I	N L a v a a w x ú ǒ N a w a a e O N n I
O u h a a Y I ò L a ǎ a a s X V O e i J	O u h a a Y I ò L a ǎ a a a s X V O e i J
Q T à u y k a s a a L a C R m ó l t a à	Q T à u y k a s a a a L a C R m ó l t a à
R a a X A m V A ó K ú J ú a Z D a a ǔ V	R a a X A m V A a ó K ú J ú a Z D a a ǔ V
T G e f n a a O a ù ǔ é a à ù ú O W R a	T G e a n a a O a ù ǔ é a à ù ú O W R a
U a a s O a G ò a F G I r Q X a V N L g	U a a s O a G ò a F a G I r Q X a V N L g
W B E V Z é T a T q è U a x a a Z M y a	W B E V Z é a T a T q è U a x a a Z M y a
X m C ě U e a ě t P F p E ò a a a ò ě a	X m C ě U e a ě t a F p E ò a a a ò ě a
Z a I a ǎ E x ú M M a v a ù Z x d ò u a	Z a I a ǎ E x ú M M a v a ù Z x a ò u a
a ǎ v a N a V Y F n z C ǒ é V Y X a a z	a ǎ v a N a V Y F n z C ǒ é a Y X a a z
a ú y ò a ǎ ó w ó ù r a J g a Y a a m ú	a ú y ò a ǎ ó w ó ù r a J è a Y a a m ú
a F n A a Y G A O a U N Q á U N R a è a	a F n A a Y G A O a U a N Q á U N R a è a
a N a a ù a r m a E W u S ù c K è W b ǒ	a N a a a ù a r m a E W u S ù c K è W b ǒ
a U R m P a ó D ǒ z a ǎ u F a O a v J G	a U R a m P a ó D ǒ z a ǎ u F a O a v J G
a a ǎ s a W ò a ù w ò U P ǔ U K ù R W a	a a ǎ s a W ò a ù w ò U P ǔ U K ù R W a a
a a X r S w ú N a z q è P a m P l L w a	a a X a S w ú N a z q è P a m P l L w a
a a z A H h Y a a à a Y w a L a H á ǒ g	a a z A H N Y a a à a Y w a L a H á ǒ g
a q s y w p S P Y m q r a a a q ú T a y	a q s y w p S P a Y m q r a a a q ú T a y
a y ù w ě y P O a a a a ǒ ǔ ǒ Y E C y K	a y ù w ě y P O a a a a a ǔ ǒ Y E C y K
c ǒ b Y U F a è é a J a Y O a o g a f t	c ǒ b Y U F a è é a J a Y O a o a a f t
d e a t V a Y a a w U S N a v B L l t K	d a a t V a Y a a w U S N a v B L l t K
f T a A o a b m U T x p T E R a ù a o a	f T a A o a a m U T x p T E R a ù a o a
h ǔ à L P a a ú K C A a ù a a p m ě ù F	h ǔ à L P a a ú K C a A a ù a a p m ě ù F
i m I S a a q r a n H O N a m Y a P x C	i m I S a a a q r a n H O N a m Y a P x C
k a ě P a s N T a Q ù a ù ǒ A G o t a ó	k a ě P a s N T a Q ù a a ǒ A G o t a ó
l n I E n M X ù a à w O a G a Y a a w c	l a I E n M X ù a à w O a G a Y a a w c
n W a ǎ q a H L D a y p R n a S w a F m	n W a ǎ q a H L a a y p R n a S w a F m
p C o I a O E H ó a a a a X M è H Z N W	p C a o I a O E H ó a a a a X M è H Z N W
q i à X q P b z P a D a a a B ò a p p b	q i à X q P b z P a D a a a a ò a p p b
s D a a a ǎ a R S a H s ě à m ǔ Y Q O H	a D a a a ǎ a R S a H s ě à m ǔ Y Q O H
t j ó H y a w a á J a a z á a C n y á à	t j ó H y a w a á J a a z á a C n a y á à
v W F ù à U ò G X V S a a a a u a Z e E	v W F ù à U ò G X V S a a a a a u a Z e E
x à I f x o a Z y a a K X a F w a Y r e	x à I f a o a Z y a a K X a F w a Y r e
y a à W J ú a X a a ě J á u ě C M a ǔ ě	y a à W J ú a X a a ě J á u ě a C M a ǔ ě
ù ě a u ò W a ò E ù è u a J ǔ C v a a o e	ù ě a u ò W a ò E ù è u a J ǔ C v a a o a e
ǔ h s r A a L G ǔ B è ǔ V a a V N è a D a	ǔ h s r A a L G ǔ B è ǔ V a a V N è a a a
à ó C G Y a a ò a a q E H a l Y ě v ǔ L Z	à ó C G Y a a ò a a q E H a l Y ě v ǔ a Z
ǎ a a a c a l é s s x o ě R q u a j y S w	ǎ a a a a a l é s s x o ě R q u a j y S w
è ě ǔ l o a a a a z I x a M q Y è I ò u à	è ě ǔ l o a a a a a z I x a M q Y è I ò u à
ó ù a a T ó a H D ò v a Y Y E a F Q o ě T	ó ù a a T ó a H a ò v a Y Y E a F Q o ě T
ò l v a ù a ǎ a Z S n G a p Z V p ù C K a	ò l v a ù a ǎ a Z a S n G a p Z V p ù C K a
ú V N W X G a è è q Y n w a X a a a è g j	ú V N W X G a a è è q Y n w a X a a a è g j
