grammatical	ungrammatical
ù à L q a b b a b T U y ǒ e f e f e f e	ù à L q a b a b a b T U y ǒ e f e f e f e
ǔ a b a b a b m X u ǎ q c w a b a b f b	ǔ a b a b a b m X u ǎ q c w a b a b a b
à B S è a b a b a b l p e f f e f J i e	à B S è a b a b a b l p e f e f e f J i e
é á a b a b a X a b a b a b j W à q o T	é á a b a b a b a b a b a b j W à q o T
è a b a b b Y F o I W ǔ E ó a b a b a b	è a b a b a b Y F o I W ǔ E ó a b a b a b
ó ǎ ù a b a b a b a b a B a b q á l C è	ó ǎ ù a b a b a b a b a b a b q á l C è
ò h m P H a b O b a b c d c d c d T v ó	ò h m P H a b a b a b c d c d c d T v ó
ú a b a b a b Y v a b a b F b z k J r ù	ú a b a b a b Y v a b a b a b z k J r ù
B ě U h p j q a b a b a b e f e f e P ù	B ě U h p j q a b a b a b e f e f e f ù
C a a b a b a b R é e f e f f è n ó e L	C a a b a b a b R é e f e f e f è n ó e L
D v k r T c d c d c d L z m e f e f f Y	D v k r T c d c d c d L z m e f e f e f Y
F P H G o c d c v c d e f e f e f j v y	F P H G o c d c d c d e f e f e f j v y
G e f e e f o e u r p e f e f e f x X b	G e f e f e f o e u r p e f e f e f x X b
H x b a b a b W c d c d c d N S a r ó k	H a b a b a b W c d c d c d N S a r ó k
J c L L ě w M b a b a b u e f e f e f W	J c L L ě w a b a b a b u e f e f e f W
L ǒ l P j c U c d c d c d c d c d A z ó	L ǒ l P j c d c d c d c d c d c d A z ó
M e f e f e f a k a b a b E F x Y u T N	M e f e f e f a b a b a b E F x Y u T N
O F X R ǒ ú ě V S e f f e f c d c d c d	O F X R ǒ ú ě V S e f e f e f c d c d c d
P m J G l c d c d c d e r e f e f l C é	P m J G l c d c d c d e f e f e f l C é
R J H f e f e f e f e f e f v N g P ú A	R J H e f e f e f e f e f e f v N g P ú A
S j J T S o a b a b a b m V a b a b b B	S j J T S o a b a b a b m V a b a b a b B
U ǒ v a a b a b c g H T a b a b a b Y i	U ǒ v a b a b a b c g H T a b a b a b Y i
V e f f e f A q H B k f e f e f e f w I	V e f e f e f A q H B k f e f e f e f w I
X a b b a b K G J A L M ò e f e f e f J	X a b a b a b K G J A L M ò e f e f e f J
