grammatical	ungrammatical
a a a V k è r k R X t ó è ò M s H b b b	ù a a a V k è r k R X t ó è ò M s H b b b
a a a M U m f n s p z Z Y F ò X p b b b	F a a a M U m f n s p z Z Y F ò X p b b b
a a a à p h A p H w è v á N a l f b b b	R a a a à p h A p H w è v á N a l f b b b
a a a ò è á X V G m r N L M ó á j b b b	f a a a ò è á X V G m r N L M ó á j b b b
a a a ó p U I F D M P J Q O y è l b b b	v a a a ó p U I F D M P J Q O y è l b b b
a a a E J ǔ T B x t R z ó Z O D ǎ b b b	ǒ a a E J ǔ T B x t R z ó Z O D ǎ b b b
a a a q p a W i J j T c e a j K O b b b	M a a q p a W i J j T c e a j K O b b b
a a a D ù D L Z S Z Q Z à N é ó A b b b	a á a a D ù D L Z S Z Q Z à N é ó A b b b
a a a Y F ě j l l B ǔ é b ó s s M b b b	a H a a Y F ě j l l B ǔ é b ó s s M b b b
a a a G t s c Q G F h z é T ú T o b b b	a W a a G t s c Q G F h z é T ú T o b b b
a a a ǎ S p A J V a b m v c Q f R b b b	a m a a ǎ S p A J V a b m v c Q f R b b b
a a a ǔ k Z n ǎ à g R V u L w N ó b b b	a ǎ a ǔ k Z n ǎ à g R V u L w N ó b b b
a a a h g t E v á X i Y h m h M q b b b	a I a h g t E v á X i Y h m h M q b b b
a a a N C a E J o q ú Y v Q P ě Q b b b	a Z a N C a E J o q ú Y v Q P ě Q b b b
a a a ě v ò n K G V b y f w M d I b b b	a a D a ě v ò n K G V b y f w M d I b b b
a a a R ǎ O Q c t à ǎ i y q F Z s b b b	a a W a R ǎ O Q c t à ǎ i y q F Z s b b b
a a a D Z H z B E B C C t f L ě y b b b	a a n a D Z H z B E B C C t f L ě y b b b
a a a ǎ w O t k E Z C V u X x K Z b b b	a a ǔ ǎ w O t k E Z C V u X x K Z b b b
a a a ǒ p O F c S Q M x ǔ X m r M b b b	a a E ǒ p O F c S Q M x ǔ X m r M b b b
a a a U Q s O i ǔ o p p a A B q ě b b b	a a V U Q s O i ǔ o p p a A B q ě b b b
a a a ě K D y D z q ù r á l m b r b b b	a a a ě K D y D z q ù r á l m b r b b N b
a a a T b c é v á S H y y T m n v b b b	a a a T b c é v á S H y y T m n v b b y b
a a a h y F h V L a G m R m á Z h b b b	a a a h y F h V L a G m R m á Z h K b b
a a a D ǔ e X ó L z H N V x z a f b b b	a a a D ǔ e X ó L z H N V x z a f b b E
a a a E q ú ò r i H j ó P c V C j b b b	a a a E q ú ò r i H j ó P c V C j b b s b
a a a B G M ó è y a H C c L a G d b b b	a a a B G M ó è y a H C c L a G d b ǒ b b
a a a x b é l a é o Y O D U s P e b b b	a a a x b é l a é o Y O D U s P e b b p
a a a ǔ S D E n c Q b S A v ù s ò b b b	a a a ǔ S D E n c Q b S A v ù s ò b b b y
a a a ǒ D j B H à j u D w T h è B b b b	a a a ǒ D j B H à j u D w T h è B b b b r
a a a F ǎ P r l j f n N S j V è u b b b	a a a F ǎ P r l j f n N S j V è u b b R
a a a è E c E w S X Q á P U F r z b b b	a a a è E c E w S X Q á P U F r z b w b
a a a R U á à S G ǎ x r ù c d w J b b b	a a a R U á à S G ǎ x r ù c d w J b b
a a a ò g F r à j u X Y à W H è ǒ b b b	a a a ò g F r à j u X Y à W H è ǒ x b b
a a a H X J e C h f u z K ǔ a U D b b b	a a a H X J e C h f u z K ǔ a U D b P b
a a a à H ǔ P b ù r Z s D r U ò D b b b	a a a à H ǔ P b ù r Z s D r U ò D D b b
a a a z P ù d Q Z E z v ǔ ě ó ǒ Z b b b	a a a z P ù d Q Z E z v ǔ ě ó ǒ Z x b b
a a a p T Q l n C J B x Q ù o h E b b b	a a a p T Q l n C J B x Q ù o h E b x b b
a a a n O z ǒ P ǔ G k n W Y b r ó b b b	a a a n O z ǒ P ǔ G k n W Y b r ó b b m
a a a i l w Y v U ǔ M Z v Y n a p b b b	a a a i l w Y v U ǔ M Z v Y n a p b b b L
a a a m á a a X o F n e f f f C e b b b	a a a m á a a X o F n e f f f C e b b b O
a a a d W Q a T b W ó K C C r D A b b b	a a a d W Q a T b W ó K C C r D A b b ě
a a a á A n L ú ě V W q q ù U g V b b b	a a a á A n L ú ě V W q q ù U g V b b U b
a a a o i k Z i b Z è A à v a Y m b b b	a a a o i k Z i b Z è A à v a Y m b b r b
a a a f à Y b b r h n d b ǒ N ǒ n b b b	a a a f à Y b b r h n d b ǒ N ǒ n b b b V
a a a c a A d L ě l é V f ú ǎ à à b b b	a a a c a A d L ě l é V f ú ǎ à à b b y b
a a a G D f b P U r T á x W a X d b b b	a a d G D f b P U r T á x W a X d b b b
a a a g ò L C è T e ó R q k ó à D b b b	a a q g ò L C è T e ó R q k ó à D b b b
a a a A Q A ò h b D l I á l z ó r b b b	a f a A Q A ò h b D l I á l z ó r b b b
a a a l L j ò à w o Q ǎ A e Q v J b b b	a v a l L j ò à w o Q ǎ A e Q v J b b b
a a a I A R ě D E é g m W j z b J b b b	l a a I A R ě D E é g m W j z b J b b b
a a a L Z g L p t L p E ǔ v v G m Z b b b	ù a a a L Z g L p t L p E ǔ v v G m Z b b b
a a a V A Z q ó ǔ J Y a Z á á E c a b b b	D a a a V A Z q ó ǔ J Y a Z á á E c a b b b
a a a U c t á s è ǒ c y u à l x è o b b b	R a a a U c t á s è ǒ c y u à l x è o b b b
a a a n F P E u w S z D C Q ǒ ú W i b b b	f a a a n F P E u w S z D C Q ǒ ú W i b b b
a a a o e ú A T I o o F ò q W r R á b b b	w a a a o e ú A T I o o F ò q W r R á b b b
a a a k M L y B W e H à ò y E à i x b b b	ǒ a a k M L y B W e H à ò y E à i x b b b
a a a I D ě H h ǔ Q N Q ù r L f c à b b b	N a a I D ě H h ǔ Q N Q ù r L f c à b b b
a a a x v Y B R j ǎ é u ǎ G ù K W a b b b	a ǔ a a x v Y B R j ǎ é u ǎ G ù K W a b b b
a a a ó s l ǎ Z d B r Q ò z ú w z Z b b b	a H a a ó s l ǎ Z d B r Q ò z ú w z Z b b b
a a a Z H c ě Y C j O m m g s f ǔ b b b b	a V a a Z H c ě Y C j O m m g s f ǔ b b b b
a a a x p ǒ l d è g é y m n e y y J b b b	a l a a x p ǒ l d è g é y m n e y y J b b b
a a a S ǒ A m u D c m S F i ǒ B P I b b b	a a S ǒ A m u D c m S F i ǒ B P I b b b
a a a F s s á R ǎ U ú á O L ě O W w b b b	a G a F s s á R ǎ U ú á O L ě O W w b b b
a a a c Y s W S Q J X O P J é Q E d b b b	a U a c Y s W S Q J X O P J é Q E d b b b
a a a T M d P a k O V é è s O A ě s b b b	a a ò a T M d P a k O V é è s O A ě s b b b
a a a ú X F j ù F b ǒ è a r b a e i b b b	a a L a ú X F j ù F b ǒ è a r b a e i b b b
a a a r I ǒ V Q R E V N L e G h ó O b b b	a a Y a r I ǒ V Q R E V N L e G h ó O b b b
a a a ù M v ǒ I h A D Y N ù Y C K C b b b	a a o a ù M v ǒ I h A D Y N ù Y C K C b b b
a a a ù A è q C P é à y K n n g y r b b b	a a ǎ ù A è q C P é à y K n n g y r b b b
a a a H Q K V O u A v l R Z T K K é b b b	a a F H Q K V O u A v l R Z T K K é b b b
a a a k c r O r f M ó z N t á A q K b b b	a a U k c r O r f M ó z N t á A q K b b b
a a a L r r v E ù B y l ú Y V ǒ L U b b b	a a a L r r v E ù B y l ú Y V ǒ L U b u b
a a a p f W è é k x D Z F f A N y ǒ b b b	a a a p f W è é k x D Z F f A N y ǒ b b b W
a a a E ú I P w ó g M Z D w ǒ ú t c b b b	a a a E ú I P w ó g M Z D w ǒ ú t c b b Q b
a a a G ǎ ǒ V n Q B m u Y o w ě à T b b b	a a a G ǎ ǒ V n Q B m u Y o w ě à T b b b E
a a a f p m T D W o b q o ě ù X ú q b b b	a a a f p m T D W o b q o ě ù X ú q b b o
a a a P C B ò q G H J S D d s b t Q b b b	a a a P C B ò q G H J S D d s b t Q b b b ú
a a a ǎ é ó l v C f C w à n J f M P b b b	a a a ǎ é ó l v C f C w à n J f M P b l b
a a a l K Q F p ǔ y ǒ d M A B è e R b b b	a a a l K Q F p ǔ y ǒ d M A B è e R b r b
a a a h Y Q a ǎ C S y c I ó á V c U b b b	a a a h Y Q a ǎ C S y c I ó á V c U b b b ǎ
a a a I t o N A Y v c P F G e ó U B b b b	a a a I t o N A Y v c P F G e ó U B b Z b b
a a a r M j è O L N é O ú T C J k c b b b	a a a r M j è O L N é O ú T C J k c y b b
a a a D q è N I ǎ G P I l k á l ò r b b b	a a a D q è N I ǎ G P I l k á l ò r b b C b
a a a Q Z N T n A G ě E Z S R h g ǎ b b b	a a a Q Z N T n A G ě E Z S R h g ǎ b b G b
a a a Y k q c à W ǎ h B E G S u K ǎ b b b	a a a Y k q c à W ǎ h B E G S u K ǎ S b b
a a a q J H V I w I o ě u U C à T Y b b b	a a a q J H V I w I o ě u U C à T Y b b b ǒ
a a a j s H q c q o r n s o S ǒ ó à b b b	a a a j s H q c q o r n s o S ǒ ó à L b b
a a a ú T R I ě ǎ A v g d ě h Y V S b b b	a a a ú T R I ě ǎ A v g d ě h Y V S b H b
a a a d è a d y P v i b c T x ě c C b b b	a a a d è a d y P v i b c T x ě c C b b T
a a a O R d é c h m P ě n k j Q D A b b b	a a a O R d é c h m P ě n k j Q D A b X b
a a a á ě x a Q L m O y J q A g W J b b b	a a a á ě x a Q L m O y J q A g W J b b ǎ
a a a F á o O A B e ó ǒ g X q ǒ W O b b b	a a a F á o O A B e ó ǒ g X q ǒ W O b b I
